queried_at,raw_query,rewritten_query,query_type,year_min,year_max,geography,topics,retrieved_ark_ids,response,latency_ms,relevancy_score,faithfulness_score
2026-04-18T05:08:27.577113+00:00,Are there any newspaper articles covering the women's suffrage movement in Massachusetts?,women's suffrage movement in Massachusetts,hybrid,,,,,5138km04d|5138km02v|wd3765729|5138jx12s|5138jx107|5138jx20g|5138jx221|zg64x324z|nk329m16k|5138jx14b|zs25z928t|bv73j1693|3197zj26b|8623s274g|wm118388h|js956j36g|x059cc83m|9s161d349|bc38ck03r|st74cw14b|n009xh689|bk12bt40j|1257bb57k|3f462z97g|3r079x44s|gb19m939p|0v83gc53p|rf563m759|8g84n385t|0r96fq324|9s161g635|qb98vk97c|6m319017m|cj82kt748|dz017440g|4b29jq27s|5h741k17b|3f463081z|5138jx16w|5138jx18f|cj82sm13b|zs260z54p|vd673c60h|nz806368q|sf26g9663|7653fb71v|jw82cr28k|z029rm25s|5h741k09n|gh93q989r,"Several newspaper articles from ""The Boston Traveler"" cover the women's suffrage movement in Massachusetts. An article from October 1915 describes a significant suffrage parade in Boston, highlighting its influence on the campaign for women's voting rights [50]. Another article from November 1915 discusses the interest in suffrage campaigns in other states and mentions Massachusetts' involvement in these efforts [43]. Additionally, a December 1910 article notes the surprising support for woman suffrage among Massachusetts citizens, contrary to opponents' expectations [45]. These articles provide valuable insights into the suffrage movement's activities and public perception during that period.",37908,,
2026-04-18T05:08:31.956770+00:00,Find documents or letters from the Civil War era written by Massachusetts soldiers.,documents or letters from Civil War era Massachusetts soldiers,hybrid,1861,1865,,,r2080k48p|js95cf02w|r494vp28n|r494vp327|4x51pg56v,"The retrieved documents do not contain letters or personal writings from Massachusetts soldiers during the Civil War. Instead, they provide collection-level records related to military activities and personnel, such as commissioned officers of the 28th Massachusetts Infantry [1], and general military operations and figures like Gen. George G. Meade [5]. To find personal letters or documents, you might refine your search to focus specifically on personal correspondence or diaries from Massachusetts soldiers.",4230,,
2026-04-18T05:09:10.142627+00:00,What role did Frederick Douglass play in Massachusetts history?,Frederick Douglass role in Massachusetts history,hybrid,,,,,h128vx34m|2r3729355|qj72wm001|tm70vc94n|5d86wm634|v118zk51z|cj82sx293|ks65qs66z|1g05nx686|6q189731v|v6931d14m|9w038p49g|bn99ht81k|3j339n593|9c683q59b|nz80dk16w|xg94r430q|1j92ph813|mg74z553r|xk81s819d|ng457v819|2f75zr29q|3j339f447|s178bs54g|t148p0367|p554g3667|sn00jk282|q524s633k|g732mx24t|5d86wg23b|qv340b877|g445kx85p|nk3292036|3t94d952x|5d86wg222|95942843x|tm70vf810|8g84v5352|f4759463s|v6931q870|rx91b175p|gt54t4714|0z70hb280|nk328w960|8336qj34c|ww72jr16w|k356hg12d|cj82sh97r|br86jj84m|3b597t88v,"The retrieved documents do not provide information about Frederick Douglass's role in Massachusetts history. They primarily consist of unrelated legal notices, advertisements, and other local news items from the Boston Traveler newspaper. To find relevant information, consider refining the search terms or exploring other collections within the Digital Commonwealth archive that focus specifically on historical figures or abolitionist movements in Massachusetts.",38037,,
2026-04-18T05:09:49.634551+00:00,What did the Boston Public Library look like when it was first built?,Boston Public Library original building photographs,hybrid,,,,,gt54m7143|p2677h630|c821gx85k|63961572m|c821gz039|7p88d603p|6h440w17r|c821gx13b|3f463j01b|3f463j11k|c821gz71f|t435mf015|c821gx318|p2677k51m|wd379t022|c821h549b|c821gx75b|gt54m582t|c821h3196|c821h5792|p2677j504|1r66p0925|gt54m546z|gt54m554n|gt54m566f|gt54m5680|gt54m5701|gt54m548h|gt54m550j|gt54m712j|gt54m708z|gt54m7207|c821h033d|4j03hz24m|gt54m562b|gt54m542v|ng454851j|cz30sj43p|9k4224698|c821h5414|c821gx51r|3f463h014|gt54m5566|gt54m558r|pc28d8110|ww72jr16w|1257hz354|js95f199v|m326td994|qj72ww50w,"The retrieved documents do not provide specific visual or descriptive information about what the Boston Public Library looked like when it was first built. While several records mention the Boston Public Library and its various branches, they do not include text excerpts or images that detail the library's original appearance [6][13][16]. To find more relevant information, you might consider refining your search to include specific architectural details or historical photographs of the library's initial construction.",39334,,
2026-04-18T05:10:30.580481+00:00,When was the Longfellow Bridge between Boston and Cambridge built?,Longfellow Bridge construction Boston Cambridge,hybrid,,,,,63963j92q|qv340h84f|fb49br85c|f1887x385|37726w396|qv340770f|ws85j2048|zk522v879|x346mg257|gq67sc84s|4t64q088q|5712tm147|zw135s970|7p88kv57s|mc87x439v|bn99hn213|8g84v173n|r7823r57j|2j630h72j|7h14j0982|cz30x568z|sj13h987q|c534p223r|b564c474c|dv146568h|vt1573560|8623r794t|1j92pp59m|pc28hz54f|5712tj18x|q524rv26x|vq286603q|z8910638r|7m01k4150|vh5447819|6m318359k|61092n06f|1257j472g|rf565m39s|s178cc46g|n0103q16h|f4758w06j|xs55tp442|cr56vr51k|fn10f9263|bz60mj75c|5999vh656|f1887x50f|ww72jk19p|7m01jz871,"The retrieved documents do not provide information about the construction of the Longfellow Bridge between Boston and Cambridge. None of the excerpts mention the bridge or its construction date. To find relevant information, you might consider refining your search terms or checking other sources that specifically focus on Boston's infrastructure history.",40784,,
2026-04-18T05:10:45.279124+00:00,What were the biggest insurance companies in Boston in the early 20th century?,biggest insurance companies in Boston early 20th century,hybrid,1900,1930,,,k356hj11j|jm21c3671|rn307f24v|2227v1368|3r07c926g|f7629w585|cn69v4230|gb19p6316|8w32zm936|k069h710q|j6738069d|3n20bx793|qj72wp79m|8s45z8704|61093831p|5x221z748|wp98hj19x|jw82fv40t|jm21c371m|4x51rk395|qb98ts31b|3t94dp373|s752fc156|0z70ht60n|tm70vs189|xd07qt55w|r4953k00p|69705z163|q524sn87k|9w038h175|8s45z881n|7366f234c|df663903z|1j92q583r|2r372c730|dj534483q|7940gb08z|bz60mv95q|xk81sk490|fq97gt30w|2b88zd132|1n79r359d|fq97gt41d|m326v2067|jd479c38h|s752fc21b|7m01km742|5m60zq872|q524sn78m|5138sc71v,"The search results provide some information about insurance companies in Boston during the early 20th century. The Massachusetts Mutual Life Insurance Company and the Union Mutual Life Insurance Company are mentioned as having offices in Boston, indicating their presence in the city during this period [4]. However, the documents do not provide a comprehensive list of the biggest insurance companies in Boston at that time. For more detailed information, it may be helpful to refine the search or consult additional historical records or directories from that era.",14537,,
2026-04-18T05:11:27.505220+00:00,Who was Samuel Adams and what did he do in Boston?,Samuel Adams activities in Boston,hybrid,,,,,j6734k255|pg15g1266|xd07qn08g|jm217635p|8c97n8260|2j62vs98h|3t948d52v|3f464s96h|66830285k|bg25b4054|fj236n18k|37726s681|66830277w|nv935j46h|5m60t868g|6m318468r|cn69mw06p|r2081w287|j0995v15c|sj13hc521|j6735p64n|7m01hb539|z029wk215|4f16fk83g|fq97g055s|xp68sk16d|2z114812c|9g5537038|js95f199v|9p296m147|9c684306r|w950c3910|nk328s81r|f7629w585|tb09ps416|gq67s482s|8623j627q|wm11fz39m|9k425t549|8c97n102z|5712t9974|66832t561|bv73k340q|pg15h4766|qz211608m|dj533p160|cj82qw80h|5999vh656|c821pw77q|q524rv26x,"The retrieved documents primarily focus on statues of Samuel Adams in Boston, rather than his historical contributions or activities in the city. Several records describe the locations and movements of these statues, such as the one in Dock Square and its relocation to Faneuil Hall [1][3][6]. Unfortunately, these documents do not provide information about Samuel Adams' role in Boston's history or his actions. To learn more about Samuel Adams' historical significance, consider refining the search to include terms like ""Samuel Adams biography"" or ""Samuel Adams Boston history.""",42033,,
2026-04-18T05:12:05.548994+00:00,What was the role of the Boston Navy Yard?,role of the Boston Navy Yard,hybrid,,,,,qb98tr41c|1r66rd55v|rv049b17t|0g35bv00v|pn89mj684|g445kv548|hm512818v|8623r622c|4b29k014j|ht253x782|c247n5961|31985748p|jd4798263|6m318375z|ng458741s|fx71j385v|mp490r37v|fq97g766r|j3866j79x|k643jg438|4j03md449|3f468g80f|4x51r0284|br86jr40s|2801x355m|n8716b693|wm11g0208|0k22cs98p|pv63pd24z|02877r92d|j6737x902|xk81s7684|8g84v115r|02877r868|9c684g745|p554fr40v|hd770g18c|9g555f931|4x51r125h|8c97td490|qf85vr620|sq87kr154|nz80dt50n|9w0390797|4168g730h|t722qm18k|sq87kf158|3f468m23n|vd673x214|2j630t94f,"The Boston Navy Yard, also known as the Charlestown Navy Yard, played a significant role in shipbuilding and naval operations. It was involved in the construction and repair of naval vessels, as indicated by the 1919 report of the supply ship Bridge being constructed there after a long hiatus in shipbuilding activities [5]. The yard also served as a site for public events, such as fundraisers for disabled veterans and their families, which included concerts and marine drills [4]. Additionally, in 1917, the yard was expanding its workforce to increase production capacity, highlighting its importance in naval manufacturing during that period [10].",37884,,
2026-04-18T05:12:44.610408+00:00,What was the Old State House in Boston used for?,Old State House Boston usage,hybrid,,,,,mk61v7433|st74gd35q|k356cr90r|np1939428|x059g5403|cn69qp697|br86b820c|8g84wc567|qj72z0425|cf95t563b|mg74t7640|r494zb32p|2n49wr78z|6q186608b|bv73cd377|bv73cd35p|zs260z282|nv935g969|9593vb371|5h73rs00w|5h73rr982|ht24xf521|ht24xf60q|5h73rs06j|5h73rs040|5h73rs02f|8623j633v|7d27cj152|7940bm21g|ht24xf50g|ht24xf564|v405t055j|08615b05m|ht24xf70z|6d572d39j|nv93bp245|8s45wz652|v405t314x|pn89hr72f|c821gt13q|cj82pr98z|cf95jh321|jm217c025|ht24xf66c|tb09mt43m|7p88d513q|7p88d531n|7p88d534g|7p88d519c|7p88d516j,"The retrieved documents primarily consist of collection-level records and images related to the Old State House in Boston, but they do not provide specific information about its historical uses. The Old State House is frequently mentioned as a historic building and capitol, indicating its significance as a governmental and historical site [1][2][3][4][5]. However, the documents lack detailed text excerpts that describe its specific functions or uses over time. To gain more insight into its historical roles, you might consider refining the search or consulting additional resources that focus on the history of the Old State House.",38884,,
2026-04-18T05:13:27.512332+00:00,Who was Paul Revere and what was his significance?,Paul Revere significance,hybrid,,,,,93071b452|v9802d60k|d7921063j|37726t13n|mg74z5274|0z70hh97f|dn404c41b|k643jc52m|zk522v925|gt54t501n|w3769m77j|5m60xw818|p267ff89r|nk328w77s|rv049718g|zs264s80z|xk81s020h|c821q0015|9w038f85w|mp490r19x|8336qh08j|0g35bt62n|5d86wc98s|vt156x60c|61092p30q|jq08d139k|n0103q709|gm80r7233|xd07q634d|s178c1632|cn69tr937|v6931k26f|qz211478w|8s45xq37m|dv1465103|rx91bc48v|g158k6035|7p88kv140|qn59xk06m|9w038f84m|t435pv940|rv0497176|r78243140|vq286900h|x059kq11g|bn99hn213|7940g944m|nz80dg877|ww72jm472|wp98h615r,"The retrieved documents provide some insights into Paul Revere's historical significance, particularly focusing on his famous midnight ride. An article from April 19, 1919, commemorates the 144th anniversary of Revere's ride, highlighting its enduring legacy as a pivotal moment in American history when he alerted colonial militia of the approaching British forces [2]. Another piece from December 29, 1926, discusses the legendary nature of Revere's ride, suggesting its importance in American folklore and history [3]. Additionally, a 1937 article mentions a sculpture of Paul Revere, indicating his lasting impact and recognition in public memory [6]. These documents collectively underscore Revere's role as a patriot and his symbolic significance in American Revolutionary history.",42756,,
2026-04-18T05:14:05.524674+00:00,What happened at the Boston Massacre?,Boston Massacre events,hybrid,,,,,jq08cx491|7s75mv243|g445kt941|sj13hc20r|sf26gj75h|w0898p76t|cf95s092k|nk328w960|b277bj448|2227v084q|0c48b7020|kw52rx511|t148p6224|f4758t40f|4m90nb10w|pr76nj09t|1n79qh885|3t94d976h|f4759258h|g445kz62k|cj82sb71k|mp490h26w|2227v016k|gq67s998q|7653fd95v|wm11g9204|9g554x97v|sj13hb65w|f7629w585|k643jg438|7d27h447j|8623r738g|0v83gd609|q524rv26x|vh5448298|8910sh533|w0898q37b|wd37dh86r|93071j24j|n2974h84h|g158k146x|ks65qs66z|3n20bf99p|wh24fh12t|rv049h83f|3x81f974t|vx028256n|xd07q6619|fj23dj56d|r2082532n,"The retrieved documents do not contain information relevant to the Boston Massacre, which occurred in 1770. The documents primarily consist of unrelated excerpts from various issues of The Boston Traveler newspaper, covering topics such as probate court notices, advertisements, and local events from the early 20th century [1][2][3][4][5]. To find information about the Boston Massacre, consider refining the search to focus on historical accounts or newspapers from the 18th century.",37828,,
